number,opened_at,amount,state,short_description,ci,user,department,category,processed_date,source_id,type,location,processing_period
ba6b749b-70c6-4e59-83e0-a3ff27aad856,2024-05-04 17:11:36,12663.0,Submitted,West development live medical leave shoulder poor. Service Equipment,lay,robert95,HR,Services,2024-07-06 15:07:34,9e52dee0-f2a0-42bc-abd4-df1b16948aec,Recurring,Asia,62
1a124b5e-c7a5-43bd-a76e-dc35298a0d75,2024-04-28 01:57:21,87170.04,Processed,Quickly subject consider strong. Service Equipment,year,jennifer14,Customer Support,Assets,2024-10-22 20:15:02,e24b28a2-7168-4ff0-b6a9-fe93d6e0be70,Recurring,Africa,177
f072e710-3075-4750-abbd-5c5b810889e4,2024-09-03 20:48:25,67339.0,Pending,Case stuff capital ahead.,lay,oharrison,Product Management,Travel,2024-04-01 02:46:32,89e42ba2-6d3b-42d0-9cda-3b0f3e3ab78d,One-time,Africa,-156
55c0aec4-8938-4e02-a221-bff72df90c6c,2024-01-12 03:27:38,48059.0,Processed,Billion chance themselves less any bed.,among,tmorgan,Finance,Assets,2024-06-01 11:30:45,f94a0f69-1558-4324-8e3a-139475c6d340,Recurring,North America,141
be12e721-d5c5-464f-8c95-52768e3a5766,2024-07-22 07:48:30,15810.400000000001,Declined,If data network time know stay deep bill. Asset,amount,tmccoy,HR,Travel,2024-06-11 14:39:49,5abc7aee-8581-4967-848b-e473815d1861,Recurring,Europe,-41
725c6e50-82e3-406e-ab13-e14756e59764,2024-06-06 19:59:55,63158.0,Declined,Fine know collection source window billion.,home,salasalexander,Customer Support,Travel,2024-06-24 10:17:52,9cd3b91f-09fa-4f33-9eab-2e81b0b8bcfc,Recurring,Europe,17
e6d21686-af02-484e-bd74-bd50dc3f2489,2024-06-01 04:38:44,27223.68,Submitted,Spend hold her kitchen development other pretty establish. Service Asset,likely,elizabethmedina,HR,Services,2024-03-05 08:53:41,d68d0604-5218-45d6-8d59-a06d3416b88c,One-time,Asia,-88
ca4cc001-b306-4922-89a3-1ffb228bf139,2024-09-04 17:59:45,63693.0,Submitted,Particular several over thought. Travel,task,salasalexander,Sales,Assets,2024-05-01 15:02:00,1daa08ba-3a8d-4392-9161-ad5883738ee0,Recurring,North America,-127
66fe2ffd-e1fa-4857-96bf-6b114e308c14,2024-02-06 15:22:14,28912.679999999997,Processed,Type decade wide soldier lay both yourself business. Service Equipment,amount,lphillips,HR,Travel,2024-07-30 10:03:21,e6a7c63f-88b1-41db-95dd-f14b0fe722b8,One-time,Asia,174
a862e634-2237-46a5-8e9a-0ba3d6135de8,2024-10-10 23:46:53,52266.0,Pending,Area wife last meet window. Service,certain,thomasparrish,Finance,Miscellaneous,2024-03-02 14:53:09,f6828160-3ca8-4f0c-b56f-22f69a80a0c3,One-time,Europe,-223
8a24a724-2129-4851-acba-485f0b9f3de6,2024-07-26 11:01:08,38736.1,Declined,Argue raise either benefit help participant increase. Cloud,certain,igarcia,HR,Travel,2024-02-19 17:39:03,e0beb1ed-bb17-41a3-a8e6-a95dd7f9231a,Recurring,Asia,-158
2db06e73-f692-46d3-bc3c-29db74014935,2024-05-23 14:32:49,27740.879999999997,Processed,Health me natural how capital do child. Service Equipment,read,marquezalexandra,Development,Miscellaneous,2024-08-21 01:50:46,e02e26d4-fedb-4549-b538-114d34d2857c,Recurring,Europe,89
f2730e3f-1eb1-4548-a8f4-1654fdce5af4,2024-08-01 12:37:22,93836.4,Processed,Exist difficult across simple. Service,seat,larsoncassandra,Customer Support,Assets,2024-09-13 12:32:38,f6e879e9-3a64-4020-9e1e-fb895ee09812,One-time,Africa,42
d49a5590-87db-4c8d-872c-13b9fc24791a,2024-05-27 21:58:39,76036.5,Declined,Agreement store across affect write fish. Travel,certain,jennifer24,Product Management,Travel,2024-08-21 00:05:10,b262057c-25a3-44bc-84a2-94354ff5245a,Recurring,North America,85
f1c33996-0899-48eb-ad6a-85dde9c77542,2024-05-08 01:17:47,84667.44,Submitted,According class strategy low Congress expert establish. Service Cloud,board,jesusnicholson,Customer Support,Travel,2024-01-17 06:35:42,f8de8cc4-735f-4ae2-9454-b658346688e1,One-time,South America,-112
37d984ab-8269-460e-a3f1-20d97503afa0,2024-10-10 06:21:03,75858.40000000001,Processed,Important friend forget difference around own kid. Asset,likely,robert95,Product Management,Assets,2024-10-10 07:59:26,173a1ed6-d077-444b-8ce5-be1fab0f8a76,One-time,Europe,0
89dddf8d-d1af-45f1-9889-fc75643833ed,2024-04-22 15:25:52,19130.850000000002,Declined,Too better explain treat always again born. Travel Equipment,contain,ynelson,HR,Services,2024-07-30 21:25:46,13e4265c-27f8-4478-b30c-f2819f6e1421,Recurring,Europe,99
7cda413b-f873-4c76-adbf-da94468b1dba,2024-06-11 11:21:31,87172.0,Processed,Fine girl admit east town.,material,andersonclarence,Customer Support,Assets,2024-09-10 23:05:12,47dfdcf1-c447-490e-a226-133bac39c848,One-time,Europe,91
b684431d-578c-45c8-8119-c8a5962c95c2,2024-03-18 21:39:13,15895.36,Declined,Picture age what medical baby administration. Cloud Asset,task,lopezbrittany,Development,Assets,2024-05-11 23:19:32,8db895fb-f4f1-4c23-82cc-f1035958d5d8,Recurring,Africa,54
cca2f5f9-1a7c-47f3-ae1c-a2820f1d7235,2024-10-25 13:30:40,55972.0,Submitted,Well community responsibility attack explain no.,task,david57,Finance,Assets,2024-07-21 14:47:03,69f6912f-1e9d-4383-b7e6-13f9275291a3,One-time,Europe,-96
438792db-cd38-4c4d-b1c0-54f5a7168b18,2024-09-27 13:20:24,90357.8,Submitted,First poor hour really good write. Cloud,lay,bgordon,Product Management,Assets,2024-04-07 13:53:13,f4940aa9-b13b-435f-8ef5-1b4787659048,One-time,Africa,-173
0410e540-600a-413a-ab7c-c7cb9cbce0ca,2024-06-11 09:13:44,32492.4,Submitted,Alone term follow popular grow successful. Travel Asset,among,lbrewer,Development,Travel,2024-05-30 15:26:49,b2d17ff8-1435-4508-9d75-858b5638f639,One-time,Asia,-12
ce267bdb-5a4e-47bf-b4c9-7efd1ea76a99,2024-09-30 01:55:25,53518.4,Declined,This whole study light north. Asset,material,robyn92,Finance,Assets,2024-07-10 06:14:27,eda21f11-9391-4ee0-8fa4-f2090124e837,One-time,Europe,-82
16263193-ddf5-4678-8020-a25cdcdb5478,2024-09-22 19:21:14,17188.0,Declined,Page whatever but understand wrong series treat.,record,ryananderson,Development,Services,2024-06-29 01:37:50,08e72135-eeee-4fa5-ab00-889106852f65,One-time,Europe,-86
a95ce55e-1129-4633-b4ec-88383aa606d8,2024-01-01 01:23:47,20223.0,Declined,Describe fast enough tough federal. Equipment,certain,oharrison,IT,Assets,2024-09-13 23:16:00,a020445a-c85d-4daf-9dc3-4244128ccd28,Recurring,South America,256
69e54ba9-d554-420c-91a8-c1a532547620,2024-03-27 04:47:12,56184.0,Processed,Begin new it science process different blood.,contain,tmorgan,Product Management,Travel,2024-05-29 09:20:53,708a0aec-9fb0-4316-891b-a99eb42958fd,One-time,North America,63
8653354c-2bca-4a66-9d2c-8ec7e25c3175,2024-10-12 02:42:10,34174.764,Pending,Process result sometimes give keep good. Service Cloud Equipment,home,jennifer24,Development,Travel,2024-10-10 23:58:08,110f7c09-b2ee-48a8-922e-f524cbd0f392,Recurring,Africa,-2
8deb890f-813f-47da-8e11-b890d15bf644,2024-05-04 11:16:24,26648.0,Processed,Some per quite consumer everybody conference analysis seek.,record,riveraholly,HR,Services,2024-09-02 15:27:25,b856e836-f279-41b6-adf0-2616ea6103ee,Recurring,Europe,121
163ebfaf-5aaf-41e9-9514-5e77664216ab,2024-06-23 19:50:42,22191.0,Pending,Miss bill attack design debate.,year,christopher10,IT,Assets,2024-07-04 10:39:56,990467a8-3659-4eda-9335-d3432763e68a,One-time,Africa,10
3c5d411d-a819-4fd5-bef5-46bda316de2b,2024-07-22 07:35:03,53908.0,Declined,Check reveal take box few within actually book. Asset,among,smithstephen,Product Management,Assets,2024-02-21 17:41:52,22d2a8a0-00fe-478c-bad1-09c28f1996a0,Recurring,Asia,-152
99ee82e2-d56e-4fb2-a39e-5e702427afc0,2024-06-14 10:28:39,47584.0,Submitted,Better him all personal attorney.,among,wromero,Sales,Travel,2024-04-01 13:47:09,096c8d0b-968a-406f-90a7-0fcd7edc4c6f,One-time,South America,-74
f2bed0fd-6672-4871-9ad3-f273550380a8,2024-07-20 23:37:37,18890.4,Declined,Lose president keep its pattern husband. Asset,truth,kennethbennett,Development,Services,2024-07-22 09:36:05,77683211-2e65-46da-b48e-192b3f584000,Recurring,South America,1
04001379-cf90-435a-9565-400d86777271,2024-08-10 17:30:29,32070.0,Declined,Your spring be leave full might move. Travel,material,flarsen,Development,Travel,2024-08-28 14:20:29,22dfed65-fb5e-43be-95c8-80af3d88726a,Recurring,Asia,17
2f77327e-5365-4c8d-b410-7d2bc6665e08,2024-03-19 23:33:36,143747.76,Pending,Sport next hand after detail reality. Service Cloud,home,bgordon,Customer Support,Services,2024-08-23 20:40:25,81ac60c6-df7d-4985-9396-739db67f63c8,Recurring,South America,156
515dc016-7a6a-42e4-9ff9-9adaea0ff26b,2024-07-22 02:18:21,19831.5,Processed,Lawyer already who. Travel Cloud,read,hthompson,Development,Miscellaneous,2024-09-20 07:53:44,6ed32fa6-3b04-403c-a338-020902524c2f,Recurring,Asia,60
d07d8550-280d-43a4-ae97-c9573f642b29,2024-07-13 20:07:31,69898.40000000001,Submitted,Them real watch law. Cloud,task,elizabethmedina,Finance,Services,2024-07-19 22:43:51,ed26e3e0-a15f-4445-b5ff-f923e43e5a42,Recurring,Africa,6
a774484c-2bb1-4e7c-941d-97bf65343d8d,2024-03-26 01:39:21,86550.0,Declined,Care author weight.,heart,dwaters,Product Management,Assets,2024-04-08 10:26:53,b385ba3a-4d39-45c2-8f06-ab20f6bac203,Recurring,Asia,13
d5093487-0f5f-4088-8c04-1c7455f0c92a,2024-01-20 13:09:35,32679.2,Processed,Story break worker fire without other successful. Asset,read,jeanettelopez,Finance,Assets,2024-03-19 15:57:12,2814c0f6-ef47-49d2-bb3a-0d45c50f3c64,Recurring,South America,59
db85b547-02bd-4a94-b162-ed93c0bd26f5,2024-05-20 10:11:47,56925.600000000006,Submitted,Know eat consumer thus by assume represent hour. Asset,likely,oscarandrews,Product Management,Assets,2024-09-12 06:58:48,a68b72e3-3472-4489-baad-de4885b5f26c,Recurring,North America,114
07a66fcc-c776-4c49-8b33-7699fb12f46d,2024-03-13 02:19:23,24815.7,Submitted,Same believe sometimes movement today who. Cloud,record,jennifer24,HR,Assets,2024-07-23 05:55:36,09771543-9c9a-4b13-84da-4a1895525cb8,Recurring,North America,132
08acdd57-4204-4e0b-a69e-9a87e74cd008,2024-06-01 09:24:40,100659.59999999999,Processed,Factor court say indicate candidate bad why history. Travel Service,record,tmorgan,Sales,Assets,2024-10-07 23:45:08,eda8081c-dc6e-4966-904d-cbe4d502f94a,Recurring,Asia,128
aa9109e4-8428-4c9b-a3ee-af7838b735f4,2024-05-06 19:14:47,68376.0,Declined,Explain not dog pay none professor. Travel Asset,home,smithstephen,Product Management,Assets,2024-01-05 20:27:21,98af61ed-a251-4dbd-8825-972547298104,Recurring,North America,-122
98f419e7-d989-4d2f-a332-dbb7e2050b8f,2024-04-15 15:16:55,84976.32,Submitted,Popular explain its oil outside win agency drop. Travel Cloud Asset,likely,igarcia,Product Management,Assets,2024-07-23 04:11:51,e9107591-85f5-452d-8caf-25891298307c,One-time,Asia,98
d0050f1a-265b-4300-bd18-0106cf195db9,2024-06-30 19:38:31,81364.60800000001,Submitted,Heavy section and add about example. Service Cloud Asset,fear,jacksontodd,Finance,Services,2024-01-30 11:36:57,52858dc0-279d-4f03-8c98-e54ada6777b0,One-time,Asia,-153
809cdb1d-1bce-4abb-ada2-0bc46ac5788c,2024-08-31 10:51:09,66391.0,Submitted,Technology indeed service hard federal he line.,truth,igarcia,Finance,Services,2024-10-24 17:21:59,ac4cb1e4-9050-4dbd-876e-d6df5a76ff07,Recurring,Europe,54
4c9022d6-a577-43a7-9ed8-1884001ad372,2024-03-13 20:05:13,130219.5,Submitted,Wonder popular break memory treat somebody. Travel,amount,bgordon,Customer Support,Services,2024-01-12 00:50:57,20aad64a-ab2b-4596-9f26-e05d24eae357,One-time,Europe,-62
cf4088ac-e8fe-41c5-a1aa-b753f9c76d28,2024-02-26 03:39:44,24224.0,Declined,Painting reveal develop matter product throw.,seat,andersonclarence,Development,Services,2024-03-03 20:58:40,7227de9f-0e2a-4530-b06a-ed46d8909dc7,One-time,Europe,6
03ca0fa9-921e-4f8c-882b-1c1470d8cc95,2024-04-18 17:22:31,99270.6,Submitted,Pm pass speak side stand report thousand affect. Cloud,record,oharrison,Customer Support,Services,2024-07-17 10:09:59,2de2a1f9-a231-41e6-a573-f79e216e1771,One-time,South America,89
56a19a23-e150-4e9d-9760-3b6ae0ece6e6,2024-02-04 02:58:26,28400.800000000003,Submitted,Later exactly will through. Asset,soon,elizabethmedina,Finance,Travel,2024-08-19 14:39:28,2d15e560-1c71-479c-8403-fe46cffb5368,Recurring,Europe,197
37f1fe16-4d68-432d-bfc9-d5982866e28e,2024-03-01 22:38:49,26754.0,Submitted,Speech action military cause. Cloud,home,martin69,HR,Services,2024-08-25 01:16:47,ff8a0212-0464-465c-a76b-05259bcc5a2e,Recurring,South America,176
d6d98ce3-629f-40d3-9d79-d1d1e58c7185,2024-08-08 03:40:09,38918.1,Submitted,Begin chair find. Cloud,fear,dmckay,Development,Services,2024-01-24 13:51:59,eb515b26-1465-4f22-b9e0-7775905ec5e8,One-time,South America,-197
bb4cc753-89b0-434f-9300-a0a5b9cfd7b8,2024-07-13 07:32:40,54542.0,Submitted,Turn interesting if hospital fire center.,record,elizabethmedina,Sales,Services,2024-09-14 14:52:41,2cab7298-1917-4d67-93ff-4ee1990a9a99,Recurring,Europe,63
27b1a96a-de4a-4778-91f6-dd73762e6b84,2024-05-12 18:08:57,56916.0,Processed,Voice either simply number leg beat.,lay,davisamanda,Product Management,Services,2024-06-29 03:52:48,4a1816ab-8500-4c3c-a8dd-f726a87e37db,Recurring,North America,47
a6da69cf-cdb7-4560-9e49-553f7e524495,2024-09-22 09:02:19,13096.0,Processed,Go would cup remember.,history,smithstephen,IT,Assets,2024-09-29 08:28:49,bc9a83d3-428c-4e43-89fb-339253792dc4,One-time,South America,6
ff1cc851-0ba5-4915-9545-31cf46a91d53,2024-07-13 08:11:21,27161.55,Declined,Four present ground become difficult ok middle. Cloud Equipment,amount,downscorey,HR,Services,2024-07-29 21:36:04,b3a33da3-6ca8-4a06-ab52-952af083d788,One-time,North America,16
33e15c16-6916-4161-ac1a-4cc4e4208859,2024-09-12 05:50:48,58274.1,Processed,Concern peace single sign. Equipment,treat,jesusnicholson,Finance,Assets,2024-09-29 19:34:52,6572abbb-66dd-43ec-9988-23842735ad85,Recurring,South America,17
f72f4d21-49aa-446a-9591-28302188e3b4,2024-01-01 04:08:18,15953.6,Processed,Tax especially like sit employee democratic time. Cloud,treat,jacksontodd,Development,Assets,2024-07-14 20:34:08,b422ca6c-fb62-4445-a250-8ad785c7c848,One-time,South America,195
d1d57af9-3a5a-4fe8-9b11-6a11157a0b9f,2024-08-04 11:15:18,15358.0,Submitted,Believe market in.,certain,lbrewer,IT,Travel,2024-05-25 13:17:01,c270c563-7a1a-4de6-aebe-e6248d90e5bb,Recurring,Asia,-71
2e67a857-1972-434b-aff6-85b2bdbf19d3,2024-10-08 05:13:00,82267.38,Submitted,Threat seek whatever. Cloud Equipment,record,wromero,Product Management,Travel,2024-01-16 09:51:22,7a01e172-1ef3-4a6c-9529-8094b9390d5a,Recurring,North America,-266
120a93a9-7ce9-42ba-a9f7-6035cc9b2ea1,2024-08-24 04:56:33,64429.56,Submitted,Yourself phone while. Service Equipment,contain,tmccoy,Sales,Miscellaneous,2024-03-01 03:30:45,c71b4858-7522-4eae-b468-b80dc5caada1,One-time,Asia,-177
0bcef69e-ae08-4cf1-b316-e80277a5cb27,2024-01-04 16:15:36,11452.320000000002,Pending,Purpose animal lead. Service Asset Equipment,among,solomonsydney,Development,Assets,2024-07-25 07:45:37,03bf44e8-3575-4a17-8a1b-02810e3a12dd,Recurring,South America,202
5052accb-7d84-4351-939b-63f11df2851b,2024-05-08 20:49:40,96150.0,Pending,Top contain half morning father. Travel,soon,xsmith,Customer Support,Assets,2024-05-22 03:09:37,cb145ad2-5a71-4fc1-bacb-7ca07504b610,Recurring,North America,13
c61690df-beb0-4f34-8e49-3153af8d678c,2024-01-20 08:44:39,20439.0,Processed,Game friend figure alone television role. Service Equipment,amount,bgordon,HR,Assets,2024-03-01 22:45:42,e0180da0-0ed4-4826-98dc-da7a04a41c26,Recurring,Europe,41
96b86599-f999-4a51-8a19-35b2c5f3aff9,2024-02-08 08:47:49,11681.0,Processed,Low industry country country something baby water American.,material,donald65,IT,Miscellaneous,2024-04-11 14:55:27,f910706b-8e6d-48ca-9401-3f28b662d8e2,One-time,Africa,63
f610e7f9-eb51-4edd-b5a3-1ffebc4fbbdf,2024-02-12 05:32:48,99298.8,Declined,Window child fly recent. Service,material,lphillips,Product Management,Assets,2024-06-04 21:49:53,bd9db23c-a195-4299-b386-dee6657c06c1,One-time,Africa,113
e3f536ac-149b-4033-9a1a-8f8c355e59a4,2024-02-21 20:30:51,78078.0,Pending,Head approach leg station.,treat,richard36,Customer Support,Travel,2024-07-17 16:25:20,4356f863-3b4c-4151-a0ef-e056ee638582,Recurring,North America,146
b508b7a3-98e6-4457-ace5-4b42edcdee53,2024-06-07 19:52:40,29435.0,Pending,All him option.,record,christopher10,IT,Services,2024-06-08 19:20:00,fd0547db-2052-4ff9-9e5b-f8b9b82fe8e4,One-time,North America,0
03d8beec-f5eb-4fc5-a4f4-e26129ddb947,2024-01-05 08:24:46,16916.0,Submitted,Black prevent performance lot capital. Asset,fear,gloria71,Development,Travel,2024-10-19 00:06:38,a822c26b-a16f-4a75-981c-8dd0bcabe296,One-time,Asia,287
eea34de6-53df-4d7c-ab98-8288d7205561,2024-05-26 11:05:31,81934.0,Pending,Establish treatment debate improve last figure.,truth,jennifer14,Customer Support,Services,2024-02-17 15:54:39,1826fe00-17df-4c72-ac0f-c36354e76f83,Recurring,Europe,-99
95e3c8b4-4a3d-4c4a-b91a-a32a40abae57,2024-01-03 05:08:27,51463.0,Submitted,Catch make hot decide.,likely,downscorey,Finance,Assets,2024-03-12 08:45:26,923d5d65-3aca-455b-9d68-842ac03258b5,Recurring,North America,69
bc84ef62-6763-4c53-a6a1-981bebd768e8,2024-09-22 10:01:34,82680.0,Processed,Until another I blue employee service.,record,ynelson,Customer Support,Services,2024-10-28 17:19:04,0ea6356b-7150-4e79-bb24-d33c8ecdfc88,One-time,Africa,36
c67a8395-7cb3-4041-a7c3-82df26c8b2dc,2024-08-05 05:33:44,59825.520000000004,Pending,Sit perform management. Service Equipment,certain,oscarandrews,Product Management,Miscellaneous,2024-05-30 13:11:31,22878b36-f770-4a94-945e-dc211f464f8e,One-time,South America,-67
6f33641c-9489-4649-908c-873ebc92f527,2024-02-09 19:49:18,93937.0,Submitted,Space red wife usually realize.,lay,jeanettelopez,Customer Support,Assets,2024-09-16 17:42:25,430ce375-f976-4ecf-8ee2-7c756c2aadd5,Recurring,Europe,219
d03050b5-97fc-48fc-826f-142cbbb9c584,2024-03-18 08:04:59,27744.0,Submitted,Might him spring bit party.,soon,orodriguez,Development,Travel,2024-05-25 13:19:47,20edc9e5-b5dc-457f-8099-fe15e35b1e7b,One-time,North America,68
bb319b61-c5e3-4baa-bfb5-aeb6d846f269,2024-04-28 00:02:45,46416.6,Pending,Husband quickly remember recognize thousand. Travel Service,heart,jennifer24,HR,Services,2024-07-02 23:08:48,afa3c56c-7b90-4db2-b606-07be7d9b1896,Recurring,Europe,65
528206d7-a395-49cf-828e-b95950aaac37,2024-04-30 15:13:12,63386.0,Declined,Population age myself always condition without.,home,davisamanda,Customer Support,Travel,2024-02-06 08:50:03,ad45d332-08b6-4374-bed9-d9149af8cba2,Recurring,North America,-85
091d4fd3-f403-4d0b-b05c-e0f64cbc976d,2024-06-12 04:02:58,29846.399999999998,Declined,Boy reduce money yard science involve interesting. Service,truth,aaron97,Development,Assets,2024-03-03 06:01:08,31a4f745-366f-4b37-b8f4-527c668d13c4,One-time,Africa,-101
0b5b0d2d-8b65-4384-831b-26ff79c255fa,2024-06-24 08:43:57,134251.65,Pending,Artist force perform. Travel Cloud,lay,flarsen,Sales,Services,2024-02-07 02:58:58,16051d2b-6144-49aa-a627-33673f4835b3,One-time,Asia,-139
1b6023ba-3abf-4a04-8468-342eb7f2d9fd,2024-04-07 09:57:03,49246.5,Pending,Middle record while trial. Travel,treat,jeanettelopez,Sales,Travel,2024-06-02 00:35:06,e28d0765-8c19-46b2-9b48-35a130e22488,Recurring,South America,55
